scid,message_count,percentage_of_total
1002561090689433600,13,0.01
978308063179046913,13,0.01
1006941544903147521,13,0.01
952860965981913088,13,0.01
937954886823247872,13,0.01
1005825540561895424,13,0.01
989954090349428738,13,0.01
935358939840774144,13,0.01
950265019343699973,13,0.01
986628067745202176,13,0.01
994344440117067776,13,0.01
973904519156400129,13,0.01
982827055832367104,13,0.01
1004331304215248897,13,0.01
990235565369851906,13,0.01
935998855729250309,13,0.01
993438442678059008,13,0.01
994652303511912449,13,0.01
883520265197780998,13,0.01
994788642905980928,13,0.01
988420271474606081,13,0.01
957297495570776064,13,0.01
991893628733030400,13,0.01
862239217673437185,13,0.01
996014598382157825,13,0.01
1006711747006431232,13,0.01
934438648715018241,13,0.01
925435847664271361,13,0.01
972404785276387329,13,0.01
910063575336353795,13,0.01
994082756361453569,13,0.01
1005699096675418113,13,0.01
983538439916683266,13,0.01
926469388292325376,13,0.01
1002334591134793728,13,0.01
1005529771916066817,13,0.01
995840875564892161,13,0.01
997109711928885249,13,0.01
1000513799847411713,13,0.01
966122175696535553,13,0.01
1003924484993253377,13,0.01
886033748684832769,13,0.01
1004665555762479105,13,0.01
1002561090689499136,13,0.01
1006525929428221952,13,0.01
978192614397902849,13,0.01
961985812898512897,13,0.01
885339956909506561,13,0.01
990429079265017856,13,0.01
1004234547332710400,13,0.01
869019905964965889,13,0.01
875707135548522497,13,0.01
985657198811742209,13,0.01
1006770021057101824,13,0.01
942822424845352960,13,0.01
1000749095533019136,13,0.01
883520265197780996,13,0.01
1006386291500974080,13,0.01
1004652361726885888,13,0.01
966876440717164545,13,0.01
989807855177760768,13,0.01
1007496798278713344,13,0.01
896431830152380416,13,0.01
933942769175953409,13,0.01
980247601529487360,13,0.01
1002678738411126785,13,0.01
974854497133920257,13,0.01
993436243631538177,13,0.01
773241447983153153,13,0.01
994544551344406529,13,0.01
949608610512699393,13,0.01
966940212407107585,13,0.01
942904888176345089,13,0.01
999314232836161537,13,0.01
996067374852866049,13,0.01
1006899763444973569,13,0.01
995992608138002432,13,0.01
1001988245081948161,13,0.01
894359250800476160,13,0.01
949688874871750659,13,0.01
920717843061735425,13,0.01
985527456457752577,13,0.01
992422493838901249,13,0.01
999766131952254976,13,0.01
899717171032817665,13,0.01
892834228125564928,13,0.01
856555842061533186,13,0.01
1005713390465450010,13,0.01
884781404943941636,13,0.01
993606667838947329,13,0.01
1007393444138516481,13,0.01
954159489359282176,13,0.01
966856649446457344,13,0.01
1002561090689695744,13,0.01
965771431584530433,13,0.01
918060323376201728,13,0.01
987079966960386048,13,0.01
961332702998757376,13,0.01
862235919047065601,13,0.01
944849924332584961,13,0.01
983605510180044800,13,0.01
999705658960379905,13,0.01
1003264778077667329,13,0.01
990431278277918723,13,0.01
1007238412996182016,13,0.01
1005459403267309569,13,0.01
902648469002452995,13,0.01
985182209785987072,13,0.01
1004149884878848001,13,0.01
890752852615168002,13,0.01
888611003997159425,13,0.01
1000050905497403393,13,0.01
992015674535641088,13,0.01
1003927783491764225,12,0.01
992486265673220100,12,0.01
1004355493516804096,12,0.01
1005558359218388992,12,0.01
980168436789542916,12,0.01
970248642835382273,12,0.01
1006403883688001536,12,0.01
979958430119886849,12,0.01
975032617900179456,12,0.01
990605001161179137,12,0.01
1005498985671491584,12,0.01
793926560170770432,12,0.01
952362887289241600,12,0.01
879320130696577024,12,0.01
993788087398498305,12,0.01
995778203349549063,12,0.01
947654778339983361,12,0.01
889118978479685633,12,0.01
989329567598641153,12,0.01
996254291888308235,12,0.01
995611077539201030,12,0.01
1000513799844331521,12,0.01
983064550489063424,12,0.01
987859520525762560,12,0.01
1003842021541085185,12,0.01
1002536901272141825,12,0.01
894482396081553409,12,0.01
982551078593036289,12,0.01
988640173813268480,12,0.01
944980766200954881,12,0.01
892459294670389249,12,0.01
934977409341194241,12,0.01
943771303332675585,12,0.01
991287797859549185,12,0.01
1001489066841079808,12,0.01
987287774555275265,12,0.01
883294865260150785,12,0.01
1006119110123585537,12,0.01
978669802368729091,12,0.01
942849912683102208,12,0.01
976121134507622401,12,0.01
949368917136637953,12,0.01
976213493505589248,12,0.01
996833734473940993,12,0.01
1006233459343556609,12,0.01
1007270298831159297,12,0.01
987734176245874688,12,0.01
1002848063211569152,12,0.01
1003842021542920193,12,0.01
964981982109564930,12,0.01
990745738677125120,12,0.01
1006859081464217601,12,0.01
987319660362924033,12,0.01
877875372453789697,12,0.01
979601088736788480,12,0.01
1007533082240221185,12,0.01
985263573569765378,12,0.01
983034863642804224,12,0.01
947565717998534657,12,0.01
1006409381281071105,12,0.01
936625577374777348,12,0.01
1002442343231258625,12,0.01
999946451871531009,12,0.01
962459702564028417,12,0.01
997655069648814080,12,0.01
1004664456255635457,12,0.01
1006104816463773697,12,0.01
991494506075062278,12,0.01
1006657870835417088,12,0.01
990473059853795328,12,0.01
994567640974360576,12,0.01
765848331783110657,12,0.01
1007378050961309696,12,0.01
992861199090253824,12,0.01
976574133277360129,12,0.01
943520614778994689,12,0.01
1004665555761758209,12,0.01
993140474872332288,12,0.01
896468114071093249,12,0.01
1007235114526507009,12,0.01
1006253250545778688,12,0.01
999494552730075137,12,0.01
1005703494815711233,12,0.01
923069698379481088,12,0.01
993192152116101121,12,0.01
909215851886215168,12,0.01
862652634044760064,12,0.01
1004998707827900417,12,0.01
997391186931548161,12,0.01
975869346349318145,12,0.01
991505501281583105,12,0.01
991487909066178561,12,0.01
969626319330869248,12,0.01
997075627108663298,12,0.01
995154780271017984,12,0.01
1005564956270329860,12,0.01
999909068469895169,12,0.01
969715379644792833,12,0.01
1007545176733319169,12,0.01
1002385168640311296,12,0.01
944373835728551937,12,0.01
1007374752555532288,12,0.01
978437805378633733,12,0.01
1002536901271486465,12,0.01
918183468766855168,12,0.01
1002907436699615235,12,0.01
973226120402829313,12,0.01
1003924484989517825,12,0.01
986753411883401219,12,0.01
1007078983794819072,12,0.01
1005335158338617345,12,0.01
996192719266709505,12,0.01
1003110846417797121,11,0.01
1006024552228257792,11,0.01
1007174641500749825,11,0.01
935309461835415554,11,0.01
886389990571048961,11,0.01
997075627108663296,11,0.01
997075627108663300,11,0.01
1007035003394719744,11,0.01
977418558212931586,11,0.01
1002488522760323072,11,0.01
967660392471461889,11,0.01
1000461023355797505,11,0.01
1003929982544117761,11,0.01
975247022717337601,11,0.01
942719070739234817,11,0.01
1005564956270329858,11,0.01
1006034447804334089,11,0.01
917944874715250688,11,0.01
1007592455711686657,11,0.01
1004190566764314625,11,0.01
962152938768171009,11,0.01
966281604917428224,11,0.01
973839647846563841,11,0.01
991435132419440640,11,0.01
1002848063211372545,11,0.01
918092209289428993,11,0.01
1006031149219250182,11,0.01
795491165237411841,11,0.01
965862690916859905,11,0.01
988953534732763136,11,0.01
1007384648195112960,11,0.01
1007405538776383489,11,0.01
984856754322866176,11,0.01
1003604527040233473,11,0.01
970078218668605441,11,0.01
994641308245360654,11,0.01
1005172430630092801,11,0.01
943697636059906050,11,0.01
920318720415498241,11,0.01
1004038834315067393,11,0.01
980169536277250054,11,0.01
966596065164722177,11,0.01
998944796749004804,11,0.01
847047265536114689,11,0.01
905855744471203840,11,0.01
989941995540840449,11,0.01
972080429262831616,11,0.01
1006986624869793793,11,0.01
990887575599120384,11,0.01
988985420579471361,11,0.01
981015060630011905,11,0.01
1002536901276663809,11,0.01
999232868931862529,11,0.01
1005433014937714689,11,0.01
897928265523265537,11,0.01
987559354001522699,11,0.01
1002424751169273856,11,0.01
967127129350995968,11,0.01
1006782115726491649,11,0.01
1001726561193689088,11,0.01
1004960224878002177,11,0.01
1003236190650368001,11,0.01
1003927783492354049,11,0.01
772083662178942977,11,0.01
990569816906924033,11,0.01
984954610861932545,11,0.01
1006147697436852225,11,0.01
928314368931987457,11,0.01
1007590256823631873,11,0.01
997075627108663297,11,0.01
973833050809237505,11,0.01
985799035805499392,11,0.01
935309461835415559,11,0.01
883402617439715330,11,0.01
1006625985096318986,11,0.01
923225829196955649,11,0.01
995973916385411072,11,0.01
975889137632673793,11,0.01
960491576649646081,11,0.01
996703992215699457,11,0.01
952357389623951360,11,0.01
906727657156968449,11,0.01
996977770460807169,11,0.01
989945294074281986,11,0.01
954935744518684672,11,0.01
993114086602637312,11,0.01
1006660069852512257,11,0.01
1000693020381872133,11,0.01
1003745264608673795,11,0.01
803328484090445825,11,0.01
970317912042569728,11,0.01
891689636521902084,11,0.01
1005342854937051136,11,0.01
1007314279269662721,11,0.01
1007245010143412224,11,0.01
978834729265725441,11,0.01
1002491821312704512,11,0.01
1004998707827900416,11,0.01
921027905292664832,11,0.01
962110057844899844,11,0.01
1002536901275287553,11,0.01
1003308758434643969,11,0.01
962897308123267073,11,0.01
958644397154631681,11,0.01
989941995540840450,11,0.01
940620102970441729,11,0.01
999040454307807233,11,0.01
1007193333073903617,11,0.01
973752786457460737,11,0.01
958644397149585409,11,0.01
975030418925551617,11,0.01
906825513648979973,11,0.01
974314636809863169,11,0.01
995611077539201027,11,0.01
1004455549173825539,11,0.01
973296489054863361,11,0.01
995912343769186305,11,0.01
973453719226023941,11,0.01
959414055427899392,11,0.01
1006899763436716032,11,0.01
983009574797246466,11,0.01
975153564288483329,11,0.01
963319520611729409,11,0.01
1001137223018086401,11,0.01
1005129549680410625,11,0.01
950553091180134401,11,0.01
996896406619619329,11,0.01
864210641915871232,11,0.01
964616944368222209,11,0.01
1006041044882489345,11,0.01
1005260391671857153,11,0.01
1000932713837428737,11,0.01
993656145847975938,11,0.01
982475212213846016,11,0.01
1004331304214003713,11,0.01
993827669708898304,11,0.01
1007363757330661377,11,0.01
1006465456304881665,11,0.01
989884820978008064,11,0.01
996122350534000641,11,0.01
910773859885318145,11,0.01
904217472139853825,11,0.01
886250352545431553,11,0.01
1006995420913336321,11,0.01
1005857426470600704,11,0.01
1004655660311773184,11,0.01
980247601525227521,11,0.01
962110057844899843,11,0.01
1003927783493009409,11,0.01
939641537736605697,11,0.01
1007051496120909825,11,0.01
998154247904362497,10,0.01
1004332403872169985,10,0.01
981919958952443905,10,0.01
926435303699447810,10,0.01
983771536453468161,10,0.01
995664953575604225,10,0.01
896431830162341888,10,0.01
973249210103496705,10,0.01
954274937993756673,10,0.01
1006853583906603009,10,0.01
989941995540840448,10,0.01
1007604550377078785,10,0.01
991111875920461825,10,0.01
920868476136194048,10,0.01
995511021972815874,10,0.01
967660392471461891,10,0.01
967381116597895168,10,0.01
952370583808442369,10,0.01
992147615999590401,10,0.01
978669802368729092,10,0.01
987370238072848385,10,0.01
881881992769175553,10,0.01
891029929627025409,10,0.01
994612720999071744,10,0.01
998286189311557633,10,0.01
993426347957747712,10,0.01
994890897483956224,10,0.01
1002921730352218113,10,0.01
1007444021679685633,10,0.01
995611077539201028,10,0.01
1006480849656741888,10,0.01
960236489895116800,10,0.01
991479112912076802,10,0.01
996625926857687041,10,0.01
988014551670587392,10,0.01
1003842021540954113,10,0.01
1003924484991221761,10,0.01
972056239908585473,10,0.01
972792912830922752,10,0.01
1007414334912135169,10,0.01
947488752177774593,10,0.01
985937574258212865,10,0.01
918440754593005569,10,0.01
966953406495653888,10,0.01
988655567029010432,10,0.01
980168436789542913,10,0.01
981388894633000961,10,0.01
867492684120129548,10,0.01
929460059948122113,10,0.01
1002563289569492993,10,0.01
995802392618008576,10,0.01
994641308245360653,10,0.01
869089175120445440,10,0.01
971208516528439298,10,0.01
980414727378305024,10,0.01
962872019361988608,10,0.01
967660392471461893,10,0.01
1001955259661090816,10,0.01
1006754628140204033,10,0.01
982233319671463936,10,0.01
852122611123290115,10,0.01
992401603212214274,10,0.01
1004351095496769537,10,0.01
987625324626313216,10,0.01
939924112127426563,10,0.01
871209033434071047,10,0.01
1001213089255260161,10,0.01
989355955928760320,10,0.01
1007369255027867648,10,0.01
1003095453257695232,10,0.01
984490616959991809,10,0.01
978669802368729090,10,0.01
892834228126416897,10,0.01
1007646331905310721,10,0.01
955343663243591681,10,0.01
1007547375875260417,10,0.01
991772682551951361,10,0.01
986061819162656770,10,0.01
982751189699657728,10,0.01
942643204333240327,10,0.01
756063777805762560,10,0.01
999001971364724736,10,0.01
959531703081893890,10,0.01
940989538936291328,10,0.01
943731721033220096,10,0.01
995973916385411074,10,0.01
921522685538271234,10,0.01
999787022741798913,10,0.01
989044794140065792,10,0.01
992083844251123713,10,0.01
945378789300633602,10,0.01
989945294098268160,10,0.01
990692962036809728,10,0.01
1007238413002997761,10,0.01
985120637179789313,10,0.01
994370828396527616,10,0.01
946196825910738945,10,0.01
987488985244106752,10,0.01
952200159545589761,10,0.01
974990836479819776,10,0.01
1004623774429282305,10,0.01
939372157364011008,10,0.01
986054122461462529,10,0.01
947181988437753857,10,0.01
970654362825719809,10,0.01
919899806508384257,10,0.01
989777068856705026,10,0.01
952196860909649920,10,0.01
1003235091134611457,10,0.01
933522755646324737,10,0.01
1004910746840530945,10,0.01
996930491490435072,10,0.01
846991190374875136,10,0.01
991159155034161152,10,0.01
892390025433513984,10,0.01
960184812986171393,10,0.01
967513057937915904,10,0.01
991479112912076800,10,0.01
999310934236856321,10,0.01
1007628739663757312,10,0.01
989151446821175297,10,0.01
995968418924265475,10,0.01
993623160505892864,10,0.01
1000513799844462593,10,0.01
997629781057339393,10,0.01
854134717425188865,10,0.01
999001971461128192,10,0.01
1005805749322186752,10,0.01
1001885990549979138,10,0.01
920077927371636739,10,0.01
989006311197179904,10,0.01
1006428072913469441,10,0.01
947656977410228225,10,0.01
968110092661096448,10,0.01
988806200038195203,10,0.01
967127129360957440,10,0.01
966301396126793728,10,0.01
986948025398657026,10,0.01
801901317983764481,10,0.01
970037536681492481,10,0.01
995219651478159361,10,0.01
896099777635549185,10,0.01
1006757926440599552,10,0.01
980168436789542917,10,0.01
801551673345114113,10,0.01
962544364827639809,10,0.01
989807855166881792,10,0.01
939494203096760321,10,0.01
1007081182847500288,10,0.01
995511021972815873,10,0.01
966749996998787073,10,0.01
1000996485516951552,10,0.01
991008521878634496,10,0.01
989664918614966272,10,0.01
971123854122942465,10,0.01
884128295090847744,10,0.01
863702667600068608,10,0.01
970225553054892032,10,0.01
975757196102598658,10,0.01
1004343398854623233,10,0.01
999972840208007169,10,0.01
1007370354551816193,10,0.01
862864839716372481,10,0.01
992689675113791488,10,0.01
989918905842728961,10,0.01
1003235091134283777,10,0.01
974322333478354945,10,0.01
980018903231234051,10,0.01
1007527584631291904,10,0.01
990568717205372928,10,0.01
1003924484987879425,10,0.01
975937515954896898,10,0.01
975172255936020481,10,0.01
978669802368729093,10,0.01
989186631171244033,10,0.01
946289185056948224,10,0.01
1006888768323387393,10,0.01
978116748040863745,10,0.01
993869451072569344,10,0.01
806183915830116352,10,0.01
991479112912076801,10,0.01
936263837996482561,10,0.01
999217475799416834,10,0.01
1000513799848591361,10,0.01
973890225343102976,10,0.01
989747382063333377,10,0.01
997075627108663301,10,0.01
940332031041798145,10,0.01
973980385370767360,10,0.01
949113830436962308,10,0.01
835950994119917570,10,0.01
1000540188242935809,10,0.01
1000041009930371073,10,0.01
946533276534112261,10,0.01
995778203349549059,10,0.01
1005392333120339968,10,0.01
910569350762528770,10,0.01
986510419822379009,9,0.01
999362611295879169,9,0.01
863674080277692418,9,0.01
1006861280475283457,9,0.01
943849368690622464,9,0.01
1006496242739314688,9,0.01
1005217510756646912,9,0.01
869565263673950208,9,0.01
1003924484986634241,9,0.01
949113830436962305,9,0.01
998944796749004803,9,0.01
1006660069844582400,9,0.01
1004347796902248449,9,0.01
860965983102042113,9,0.01
1007518788509696000,9,0.01
1003842021538791425,9,0.01
1001585823763202052,9,0.01
997704547729604609,9,0.01
983733053531553792,9,0.01
949258965954265089,9,0.01
1005713390465450008,9,0.01
1002196052664254464,9,0.01
999081136274014214,9,0.01
963675762500763648,9,0.01
1004514922740449280,9,0.01
910884910593474560,9,0.01
1005998164002996225,9,0.01
1003924484989255681,9,0.01
