pubkey,active_channels,closed_channels,opened_channels,age_days,asn,iso_code,net_type,sockets,alias
0314a24c30311e514f436a3732636ce0958e014a4a4018ba92bd2cd665c0de5b6b,1,25,1,563,,,tor,hztkwbbdx4gds7i4vdf4ygg4swia6hft2df6sf443tsle74adjpotgad.onion:9735,DragonNode2
0252913e1d11f020adef8fe4fcd365052c04ff96ed801f5db2ef9e884b787a8189,1,0,1,147,132203,JP,clearnet,124.156.224.151:9735,LNT.A1ENT
03a6740ea819cbe1f08d908bae5d3268b4ac58e51908db0fe96143de2307502daa,1,0,1,1021,,,tor,bjz5txuntbna5voykchpbevdgqoesfk4oxwi6l3hkivtz7adhoa6y7id.onion:9735,03a6740ea819cbe1f08d
02202a47f6bb0798e6a4ff04afb2a82525e9748213796463c183db78de6df0221c,1,0,1,1642,,,none,,02202a47f6bb0798e6a4
033d2a647cd703a9a1b3a030c5ccd849706c8d480c09acd256cfd4cfa4529d98b7,1,2,1,1670,,,tor,bzztr7w5qbu6vobymyjnnnmaofht4kcnwvjfqr4fjqr4jvf2znkxuxyd.onion:9735,033d2a647cd703a9a1b3
025433308b00780850252c97dadea732697b85687d8062b898285026ef742ea232,1,0,1,571,,,tor,enjxnmnpsvrh64a6qtpjca6hheuntfiqbzpjftxnwb2xbdqcmbugz5id.onion:9735,REDDEITY
026000adbf4c4397d2ec7ba2e7b08bec4a5785d26d18cafb170f0884dd84a9fafb,1,18,2,1788,,,tor,ayeudn3tshics5phij22vfv6kiwbkvij5hubr2cdeguvyijzme3ebjad.onion:9735,026000adbf4c4397d2ec
0366c76bb151244feb649a5a3e60cab78266c87016b9aebcf64bc6a7d861536427,4,0,4,40,,,tor,74gqegmo2sgxj72bnkbost4ahschfjf2sdrupsoqllcdjfmszfhzg4id.onion:9735,Jago
0355b1f53428631e46100c8858bf46b7228070388a8a756280562c9c680de433ff,0,6,0,1399,,,tor,lwkzoo4z2rg33a55rf5tzer24qondizle22vo5kf3wxwgnavxqg5vkad.onion:9735,Das Tor zur Welt
024a4aad26583790132c0b5a45885e9441f8a5ebcc3aa73ecf365c037154d9980c,12,186,12,2511,,,tor,62m4hovmpnte4c447hvzezbpzu5hs2f225miqmfbaflp4gflzc7psqqd.onion:9735,LightningSats
02a8faff8ce2b909e1f91257aa6168a1a80c0e8b32d71e425957ec16c7d10f8ee1,3,9,3,810,,,tor,o7gpqpihgzvznobm3n55jskwiqz6zb52pmn6ukjrqje2pa3vwuxfs4ad.onion:9735,SMB Anon
03f31466ed51707d5ea048624468954a1de9611b3640853a8e17b0039659e665a7,1,9,1,1565,,,tor,wjnevf6a47nnzf3vnod4tzq677coo4mdtxiacsinmfchiujitstf3syd.onion:9735,Eternia
0367ecc7ddfdf971f9320ce3eb74085451c5061756813001a029cf18e3dd714547,1,5,1,1376,,,tor,kmnoovgnsymmziopvpvvo5bcpecwpqqhv73nwhii2mwobg7nskr7baid.onion:9735,0367ecc7ddfdf971f932
02f8f7db517447be4ffb857f8bb31442af3bd30dcc85ca8940ecd90a9c0c53457d,0,19,0,74,5650,US,both,"74.46.25.248:9735,zgu3zuxp6u3h4uapnvhlulwzaesngadhsr5x3ekwitsqdewgsw5rkaqd.onion:9735",RHN-LN01
02d1162cb6779983b56327993fa99f80af167096d2d4b6559027a566cf8b156316,1,0,1,188,4134,CN,clearnet,171.223.205.185:9735,LNT.lwl01
02c87954a4918e506c15b3aec3bc2f860028a90c49ab0b88aaeb2756a858632fbe,1,18,2,2609,40788,CA,clearnet,24.50.181.78:9735,btcbugger
0294b1c23bd0d03bd3bed62e43d5c85807375e9722b9fdd73db855ddb26b165951,1,6,1,1455,,,tor,hzxr24lwhmh3njpgv2xggcfzaln4d2icgz63l5gzqfjythrnxhnr56qd.onion:9735,0294b1c23bd0d03bd3be
036f248df55290d23ada487d38c89087ddd6d89aee0357f5adbea2b22e61314b4f,1,22,2,1340,,,tor,gtoysz3q6mfep6j6mjmoxrnlefwhjsyrg5zs6myygx5n3btesmvsdyqd.onion:9735,chaletnode
029e39209a77fb66be009c327f2fd4ce1319048f83b2a47c599ab557bd63b3f62b,1,0,1,921,,,tor,opvob4lfxdvxyygcsqcrdezm2onadjal22oa3q46t6tv5cpuxfczknyd.onion:9735,029e39209a77fb66be00
034db20d789e55a48e6dd1a47745bd4065313fac7a1fad21c50ba230cacd58d088,1,39,2,1602,,,tor,mkf5z5i323camhxuwwuafm2so6vp3opdmwbs5vv75jygile2i7456eqd.onion:9735,NodePK
02bc231171f4b2844a47e7f33529f5c66b6c38a4382dbd5ed8a3495b4cba82fbc7,1,133,2,1376,,,tor,gb2tzfpjc45ljez6aqzl6ih57uzpic56rbwwa6r6zdp2mun3ypj5joad.onion:9736,uvPlatysatz
02eca4d35239410913dd5987e047a7190b74ebf6fbb791318bfe8a0c38f56a8f72,1,0,1,107,4134,CN,clearnet,110.152.40.185:9735,LNT.ly02
02bcbd38b4cbd850b7f737295e5d2656b04b5770fa30f8902646f09c1d9ed72dd5,9,4,9,189,28573,BR,both,"189.121.202.86:9735,4igaj4l2e4gtk4ontlrer4vqfd4vl3npz7ebpjihvckyfdmv4ffa4oid.onion:9735",lnnode01
0206eb072408ee1d7808a6c056bc324edbb56fdcc350d9f23ef094372792676561,1,14,1,2078,3243,PT,both,"85.240.26.101:9735,e35xb2uahqgggafpmce5w4ensrm3a5l6e5vqpmkesgi3diw7kmui4sad.onion:9735",bitcoin-studio
03a7ee2ab747a5f05c333a54680ca1a84ee105fcc7c998d8db38cc2c3631d03cb6,2,1,2,481,,,tor,52xmpmrjs3atgdpa5ppheid7xu3qj66hibhr3yhe3hn4md4vv5prbeqd.onion:9735,TheSubmariner
03d0e06d1b02b6768ea6961e45fcf2d0f67c0615e06837494d705b145b2989d3d5,1,0,1,197,9808,CN,clearnet,39.129.252.126:9735,LNT.yxj
030035ea59d3fc1b6f598dfb835260dc03ea3955207086b43273f4f7966e7e7381,3,4,3,848,16509,US,both,"54.214.32.132:20526,iojjalniumxzg6fboogyspvftaf253b4ly4f66nlxc2gfkgbpgu2yuad.onion:9735",btcp-srl-voltage
0251dd699d0a3bbed7368e19015138a3e4533496198efffa96f5deb47434285a97,1,0,1,123,9808,CN,clearnet,39.128.20.100:9735,LNT.csy
02d7dae1c8663ddab35f8fb063ea495c4a4e2d1dca1977aff9899410320962672d,1,0,1,668,,,tor,4nh2uuzbgymjjqduhmwgxelaa426ypyzx7t7epzhe2b6p344vnizowqd.onion:9735,02d7dae1c8663ddab35f
03ef01535d57cd3a3ddff8b4050650b278991b3eb7853f772a200079b9adb24988,9,43,12,1072,63949,SG,clearnet,"45.118.134.132:9735,[2400:8901::f03c:93ff:fe5a:685c]:9735",BTC Map
03fb850e9b17bfce38bf523092a94dd0bcb6598823084b008c5918ed52ed8c154b,0,1,1,362,,,tor,stk75vx3zx7ofymczg4nwyf4cqznjubfi2jicpt7vlfnbxfv7sdxymyd.onion:9735,start9-xoi9kimo9
023e437a2fabdb9aef559d355462d817b021c7375c9b7c20b4ceb52b572f29b28c,1,2,2,973,,,tor,7e3hk6bykpntzxeukul4jqppw7nb4zkplixlqlb63umlk3gv3neye7yd.onion:9735,Bolzenflamme
03f6c71ecfaa6c706f8f0de3ad613f473c22f5985a0f6d210563e11d8200537d8e,1,1,1,567,,,tor,dttmx2clwgi42tm6hxdja2az7z5fo2773z2ufewvsmbvreohpdu2gdad.onion:9735,da_basix
03be1be0266565fc544a59a637b6c3c0281db72e18000ae4a61f473f628d450041,4,10,4,1731,,,tor,ysquw5ovq5t2g7zrxllr4hxntho3bjcotkfyw6kivro5j4tinpsdjoid.onion:9735,ghoststalker
038500892cd6b18f8679dcf164ad610f9da047c829d44c727392d824a98bc6f776,1,1,1,293,394745,CA,both,"172.81.179.27:9735,r7kgrtfqcxl6bxuxq7bfkoxeh24ti6qzpcdwinz4a5xrtw563i36daqd.onion:9735",038500892cd6b18f8679
03ee2a93847e62a56494fd7ea04424ffb77c0d5fbbf8c272b0160a80a25b34686b,1,0,1,114,4134,CN,clearnet,182.241.59.14:9735,LNT.wl0076
03d6cdccfefd88ecccb93cedc606815196039d5eac945f2f7edb300d217b28e557,1,67,2,1802,,,tor,eguofja7svg6kepwttnkqdvuu4tojwarv7eohvkey4na63u47surpyid.onion:9735,Kairos
02e8838d397bfb30870db2762a5e6de9deac1c276b5281edc2f400dbd87b9d280b,0,2,0,228,,,tor,jo3fngux5xjbv4qjvl54mtgxbtdti7gf2wnlzrlxdnghuelv23yg4xad.onion:9735,CHILLYENTOURAGE
024ba4c70561ef82c4e6cb1fecc3f53a6c06a0f3e80da1ca6beb2d4263b16d2e78,1,1,2,208,,,none,,cln
03a1583ff60c27c634a44cff66124c71807fc38e0dd861a6110965f2f985202e19,0,7,1,530,7922,US,clearnet,[2601:244:4681:2230:66b2:ea89:efd0:992f]:9735,JAZZWOOD
0285d50bc04a6a7eaeb37c4964d5f1322b1136c8cea2f242d3c52302226043cbe4,3,239,3,1272,8473,SE,tor,5et4btug5gm35cu2xtjc76kdsbjwxknse6jsxtmy5git3il2jrtkh7ad.onion:9735,Entropy
023bdc18c95111b7d2349567c9ea18897e307dd4ebb7c3af0997f6457b1188cfa3,7,5,7,205,,,tor,hh64wdpsuphrg735jinreeo6om3ey52fjdwi72au56wg32ilcvf7dsad.onion:9735,start9-0xa6b3e06e1b602976
03f1f9d524dadbc90e682bcb5c330eca642f7af333cb47920bed2be136a3e33f3f,11,15,11,1536,,,tor,tlt6thswnhvz65blljjawlnpewz6ymkck7nb7kdgdhypedycwdajw7ad.onion:9735,c|t|zenp|eb
0310570e9d1f40d46404a551c447384f5554e7ed601f7c76104062421e7589b563,5,37,5,923,,,tor,subpevhnq6kce4q5ya6ggtwplefbrrb3uxpwv57xd42xtkc7qn25baad.onion:9735,7-Eleven
032b12c33a649f9e873814fe133837f9b7a5d9316d3437362e0b1c375bc98043ae,1,0,1,1749,,,none,,mynodebtc.com [the pyramid]
03641e99eddd41b4368f25877f06110dba165f47195258dd40bf46e1f50f362921,1,0,1,106,4134,CN,clearnet,110.185.79.74:9735,LNT.sx001
03d116099bf360ca00df72e08727b2e3bd3b8d124792c88ad359f72e8362639094,2,8,2,2251,,,tor,cy4fcm6wmhllxzku5glqwwzeunhyrpjdrzdpusjfgpgog6hhuc4kzcid.onion:9735,100MV
03a941ce5c165fcf5b54bf2e473d3c0fc1b59cf1acef4cb6e5d0a536f158685305,1,0,1,187,4134,CN,clearnet,182.245.11.1:9735,LNT.dfh
02fe3bf758f87d9b0cee6bdafa52d04650daea8c48f7178358b130b62e132c6f5f,10,151,10,2523,,,tor,3gkl7eswdaprr7geryt5zrlgxx4teytmijzwb3adfqhxxvmiduqqrdad.onion:9735,PPP
034583dfdab700b199c49b16fb9ff55892430e494f6ef8016db732c5168b660204,2,1,3,189,7018,US,clearnet,70.251.209.207:9739,LCFX-TAPSHELL-C-💸
035b04e00521a8d50894e813c72576d2a03a09cd940be074b7f2e35e0a01d7d12d,4,26,4,1420,24940,FI,both,"65.108.204.27:9735,dwnss5sjndxcilus3fjcqhfj7whw4fyy3gtfmg3ikyjyqf25zm6cknad.onion:9735",bosphorus
02c5dbc575f479e1342990b36938b724d2aa36b589b9b4bb36fd9d18c8e88d521c,1,1,1,1508,,,none,,02c5dbc575f479e13429
039bad5f50eac34ff04c3d4a4bfb7b6937cbe4487f2886f95af864e9babfa87b15,1,9,1,1068,,,tor,sqw7tizmw2cjvk2wt23nj7gcg6w7umbizb6ksozigxalhtqi62p7utyd.onion:9735,soultiller
024a50674e751119b17273c8ce1bb61a2def16825cec9b6355da533027821bb8ff,1,10,1,1479,,,tor,se5v7czrpzot5g3othwl6gewguaiqtfs3ass43rqzwsfig7z7uncdnad.onion:9735,024a50674e751119b172
03072df130d8a75972e5f624fb63126252255a8340f4dc45ef17fc40d7abcb7242,1,0,1,282,,,tor,42ciswlscwtf76s2tapu5itt5hwwfu5glbqgsjkllkwd6dusjvpdisad.onion:9735,RaspiblitzRhein
03a33cb9ca4a51cc895d0aefb0d872f01fc49094cc160f32b3889f0d4e0d99d02c,2,0,2,256,,,tor,blcu7eyfk3cpnlz3734oizhenxqlgwa7qe2yofyx7odadvqtppriwiqd.onion:9735,inodeOne
02571b6736fe07d4483fe245e1b3679ab35f1ef0a4247f6cfe76dc9eb1f737762d,17,41,17,250,,,tor,x7sat5xsqyeqcfn2w3yqejpwucggm2tddezhkl63fqf7pkzkofqfatyd.onion:9735,DragonNodeIV
02979cd2071c306e766ea55fb359a9020f9d47ba2c5d03d6bace71866c0acac0d9,1,11,3,1565,14061,CA,clearnet,165.227.44.28:9735,LND_0xff
020cd843f3128386ac5551647496d57aeb0b5259611d7ebb9314cae77115653548,9,115,9,1668,,,tor,t2dgrkvfdmzpyrgljtrfdgrk6aqokv7vboxovd7wf6dtrvpqp4a5lwqd.onion:9735,020cd843f3128386ac55
02607c337dd0ad4f1f293c529bf0248703fe628261e2d629ec3d4afca6d603507d,3,1,3,477,,,tor,kvvfzwreywlloctgexykqfscnuebwxnk3tc523ocepcysqkqmckk2aqd.onion:9735,peartreepear
02833c91c9e825c9383a8a342e2a205cc9a5b04473fa9d5374b5e0db835b1ebdca,8,17,8,694,,,tor,e5gxaz2rcczoxcvbmuw3a6whuaq47y33y2mnip37aavskmazovkynzid.onion:9735,02833c91c9e825c9383a
020ae2fd16a6c07567513f375aa813728fddc629168844049c87d28888f3865ec2,1,0,1,279,,,tor,ec4b32kygzaeqrz3belrbo2wjhebcu6kx2ru3qmauptswxq75vlx5uqd.onion:9735,BTCnode
031f20288cd53d18c4c0340877d3696f941e77036fd0c876ed8c9b30fc67eee1d2,1,0,1,1772,,,none,,BadenCitadel
03d337fbdceefe898eb4a79ab50c21286ed9fe2c7c3fd4a8653ea22ea1e5848a2f,11,11,11,411,14061,US,both,"206.189.217.21:9735,3oydtprcdfm5s2i6xlsuzszntpyafhbfsjfbqcogj4qe2twhqfc4giqd.onion:9736",UNITEDSET
03c2ce7c875d790da3b77479d4bbf201a354d81505b61b5647ff3da5adf0ed3787,2,0,2,1788,,,tor,5ovibdc3svtl4fh35a7c6hrcu42usgwe7tsncrxajbbnitm7q2vd63qd.onion:9735,03c2ce7c875d790da3b7
031c0f38454d47fa384829c6c07dbb9c56e1a1231f1ce82dde0578d4e342f4e4ea,1,0,1,108,4134,CN,clearnet,182.241.59.14:9735,LNT.WL0088
0234ecfef78d7d2dd2314616dd11ec8fec5fc6ccf287ee21085d844f8e85f7d29b,1,0,1,126,4134,CN,clearnet,180.141.64.133:9735,LNT.tzj07
027981e8d1866be0ec45bf7d68b36246cd0a89fbf15bd170718fbb01521c8ac6e2,1,0,1,132,9808,CN,clearnet,183.227.127.122:9735,LNT.LQY03
0234aae6e2ddbd551e3b8ac4b2a3a427a3e5c3583290859a9f43f1938f7823eae9,1,0,1,108,4134,CN,clearnet,106.57.158.184:9735,LNT.WL0098
02edc27547dc83a20453f6d4ee5880457f007bd73c55c1295b55f2721b7ae070a1,1,6,1,1652,,,tor,aam5opfq7fedfppdxkn2wd5oewoz5po2pceyydk6tp6iz4yevsdnouyd.onion:9735,02edc27547dc83a20453
03ec4490f33d2cd5ad901875d2b26049fecad9153f9f66438c88d9330c6f69e54a,1,0,1,148,132203,KR,clearnet,43.128.148.247:9735,LNT.spe
0371ff44cb510c73a914e28bf15544d391039dbdf9859f2025a14596b6200e90bc,1,0,1,1555,14618,US,clearnet,100.27.40.6:9735,aed0c78df339
032d976796d920976182da5a691b2370907110fba27d264bdaf04cff014b70de35,1,1,1,1627,,,tor,ktsx7qpblsllfkya53f32w6uzmzzmfe5ilytre5j5vvbrznc55ppnoyd.onion:9735,FrostyOne
03cef12e65260c22a9d512e5e43219d0b65e6e675c61cc530f765b127338686d27,1,4,1,1756,,,tor,x553hpbsduauwr7opbhmrzyrjusvagzu3razr5h3lzpjx7lj5vqppzqd.onion:9735,TheyLiveWeSleep
02d51e166340e69718876b2cecbc031b479cf57154d8b239bcf2d7213e66b28333,1,10,1,698,,,tor,eslnxqzzxodwzzecaw5ozke52bcbkcvcy7md47rnqivmrqpg5r7ou3yd.onion:9735,super-ln
031c8b9e52039af6892015702bab9b7e13b46979a519497ad8b6674bfe88ea7c27,14,50,14,1628,14061,US,tor,4i4e5my6ahdzrokyiqnv4rvmikmeoyll45sgosqspgbtjpxa3j6rlbqd.onion:9735,cRaNkEd
031892ba0e27b44d57b6d8a75bd68cea78483f9848d4eec908cadd3fe455248ed6,1,2,1,1554,,,tor,egqzm6pjjj5hzdropagna3eixiaa6zonjn3xjmy7oa45p4en2vda2iid.onion:9735,⚡️FunBun⚡
034a084d67fa50524c00b092ab172b932a524c43148af80c5b35681b8ef7c479b0,1,0,1,98,9808,CN,clearnet,223.87.250.42:9735,LNT.XZ-05
02d899a2cd32591775569c05457cebb27d06210b5aa99a942d850fe38e9a6ebb7c,1,0,1,323,,,tor,omx7nt5fjwmrcyoojwnvwqkqzm5zc5mutrs7zlx36b5oc3vfpj4wpgad.onion:9735,02d899a2cd3259177556
02aace31b8120e29cfc29d991b63fe8614cddd3fbf6148431cc3a68932c363ed29,26,216,26,1982,24940,DE,both,"162.55.56.124:9737,[2a01:4f8:1c1b:cba6::1]:9738,gp4vlud443ddd4hfrnreyj6aiuqi4honi7eejylsubwjqeebkrbsplad.onion:9735",alulight
0336cc6fa2b68a0426ce6d10c1c93ce630c8e77cf3a88ca1f8e12262139043d89d,1,0,1,177,9808,CN,clearnet,117.189.247.73:9735,LNT.ltg06
02759c2e569a77b81a48b1542ed66571b823e95dcc5241c2cdf145310f59257d22,1,0,1,378,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
02af8622217ffbbd41094ed1b6e4e7826e51c72bf8d93a57b2cdb825d5f9396511,1,0,1,113,4134,CN,clearnet,118.114.20.189:9735,LNT.YLW
0328c3fd87a36e7db49b113f31dbb7c6131e024fee292f3ce150237d7549c86825,1,0,1,51,,,clearnet,"0.0.0.0:9735,[::]:9735",Alby Hub
033dd79123e7c386655f72d3eed186c071ef3b4a625d3fb9f613635e6483ff6823,34,271,34,2852,24940,FI,both,"37.27.70.253:9735,ley5ptuidy7y25qizufeymq3cgdchqbqsv55tzziqc5fmd3clfhexfad.onion:9735",🧀
03a9c16ad51ba390dabd93100283fee12488b326c9b42f07765df6a04904e43777,1,2,1,913,,,tor,dw7srtdj67zrep2cqtgh7wrn4kh6fnxiyzccjemcftireaklhkm3f2id.onion:9735,BrainEdwards
023ef61f179d401434cdb44cd392d06e1bbeeb4eba66097d87aaf5e1232b7a5506,31,180,31,1214,,,tor,yxkzgbnmrr3bfaqh5tin6sltw2embhu5wtv3stjriqluhepmikgyyjqd.onion:9735,LOUDIRON
0290681a8483f53775eca26674e215890e06a42e389c1cd0f6e0e4f46e8583c48c,13,134,13,2668,5769,CA,clearnet,70.82.224.3:9735,LightningCanada
02c04e8690dde38e6e36ced19ac158f9ed214c535182ab4010debdb19b4842784c,1,1,1,1007,,,tor,lmy3r3uhk332drg6qmpuqje46aepm3wksad62hbznhd4p6nd67643fyd.onion:9735,zt-au.frznode.com ⚡♜
0324e43dead27ab2ec6b5c2f2f307231700f29f37e72103f9446fd7f1f1df0d8a3,3,6,3,223,,,tor,sbbasmoawgotzbe6xwtu3jh5aeuhgxrriyfuvdihkjj4oyqqj4esdgad.onion:9735,YELLOWFIRE
028ce681af8e6610a71122a261827f5c2c6deeb1bdcf94dccd5f49a6af1361a6df,1,3,1,1240,13335,,both,"172.67.217.160:9735,fj3trxqkkrsvzzcxwmzkarweyrbfwfsbw24iw4l74q7kyk5unymjq6id.onion:9735",HOPPINGFEED
0358e74954875414b62dc2f80102f46d9227f04ae39bcad76451e397c787f02205,2,8,2,1494,,,tor,i42op53qvtgdaysxitnyll6ygxs3tjn4m6lzo7hp7yhjjenchxhcn6yd.onion:9735,Schweiz
02a319776bbdcc5e4c69c7acf00b6489901983c106feca75bd6193a6a7fa001c34,1,0,1,190,4134,CN,clearnet,110.187.242.74:9735,LNT.vbn
02319d51bf93472dbb9e15c996a807a92730f82166374d9047c66ef85e577052ac,3,0,3,321,,,tor,aztu4pckqw4ls226zre2fah6a4q5weqcsqjvhojimdag42fjbbh5lvyd.onion:9735,start9-0xfa1be631d80471a3
0247e54eaa2af722fcd7cfb162bab948d5e2960784e1fb0ec9ab99ce6b2bf104fa,1,1,1,723,,,tor,pzk42lhkmryfqzsxnir6ugvjoexvertrnb6z776zuawyd6pv6ufa54ad.onion:9735,MaxiNode
02ba1722c9beb884f6bfa98181032054c5b7fff0c4408ffbc1bb856381b6350868,15,68,15,1826,,,tor,dr4mq3lyyxabbrlxymogjv2uqbtfmmdbri5bhtz6ah2cey5kgteuvwqd.onion:9735,plebnode77
021e205464dfb08eb909afa6a6b25ff4ad500a2f4c1e4d28f38ddb999bb3001d41,1,9,1,1687,,,tor,gfd6xujzuehge2otwcmwunh7hj23pzbj6ofcyunxbxxbgukn36bvukad.onion:9735,The Players Circle Node
02b824794432fe9d550ed43f73202fee9adc2054ae8382731e45802fad633f70c5,1,0,1,203,9808,CN,clearnet,183.229.58.185:9735,LNT.LYZ001
03266ef596d5d888f65b96481aaac2339adfa4d689fc3060b9c3f7213118d561c0,1,2,1,149,,,tor,fboyla6qay5rma4rlxilopnl2yquqts7ls6kdmlzawd5rzn3hwcfj4id.onion:9735,03266ef596d5d888f65b
02356b8bc8e2972c401e3cf28379e246c4fd08e972666d4d9dc8b29cc10399f64c,1,19,1,2595,1136,NL,clearnet,86.83.155.244:9735,One-Punch Node
03006fcf3312dae8d068ea297f58e2bd00ec1ffe214b793eda46966b6294a53ce6,59,190,59,1656,,,tor,smunrtt4odpufi5ds3ejkhrps2l6p26s7ppm6dirgplpkqdyeyk5uqad.onion:9735,Amboss.Space
020e42f399df4dde6c1ba2289538812032c7d2f7b55d3b8caba46c3756efb34d9d,7,46,8,1304,40021,US,both,"154.38.181.197:10120,xl4pdtctd4lqicaptjmywktfrrilakxodacnennfvqvjkn3yhwhuehyd.onion:9735",020e42f399df4dde6c1b
024499ddfec1dc8fea54edabf201aaf1907e1e2990d5a352efae83281b7e94b1f4,5,0,5,108,,,none,,024499ddfec1dc8fea54
030dab0b50541536d647b41f3147d33a2293ce5b467b628097d603b787852e73b6,0,1,0,112,16509,US,both,"54.214.32.132:20503,vi2acbjchy3cdq7ri634uc6xkvqv6uk4bq7iynkb5xwtxalkpgax7dqd.onion:9735",fun-node
036476b59b23f7275552ad2891f2a0c81f82e9074feb8f0b8f48f354ff6afccc39,11,25,11,1205,396982,US,both,"104.154.236.228:9735,6meyuiy2ldikozpblfznbk3th6hs3tm6yymvdmc4s57mqqxqykbxddyd.onion:9735",Arnzen Arms
0257d8f892f3d1ef25c5935662d6b32b0ab915fadfd50623e0545569514fcbde97,1,0,1,197,9808,CN,clearnet,112.18.2.233:9735,LNT.lihui222
03ce6ba60eb32e065cc6de9accfee9fd6b958a2fd6a0a1e4f747959c074e8fb580,1,0,1,53,4134,CN,clearnet,106.57.158.151:9735,LNT.wl0245
03088867279e83c5cf1938fbf2cdc4e3c2adadf18fda4addb5eb21d59993d78015,0,2,0,182,,,tor,4xgstsxjzehmd3tcq5zh67ztpqdjkiau5nr5vp7424w3mwjzgydkbzid.onion:9735,braindocs
03735e149450763fdc3e28b17be3b6ef876c6ad2535da8cf34dbaf961c37b319df,1,2,1,2477,,,none,,�joseseveneleven�
024ff2815280c698f2931aedd1d6a269cf2a1fde36b03ea8f472b3e76b04b9c858,1,0,2,1559,,,tor,jmafybghlnhk64ebcwmfhx6xzdxbwv6cuh225rj3lyyltdraxmiqnayd.onion:9735,024ff2815280c698f293
0294162456fd6b71f7f7eb8b3510d0740094556b601a2fbcb1d4c040c46c4e57a6,13,174,26,1492,,,tor,lamndnpasyotq27pjexvh44zdseigorh5uyqnxnw76hzcoj3iqqx55yd.onion:9736,naglfar
03115b94e6207d2624272fb2fba0596e31053ec9cc6bd5ad91762fc091fae5769b,2,0,2,730,,,tor,ytwnzeq2otubfbd57dkjvf4pw4ipaqovo4lvme3kbb3qmi6zk253pvad.onion:9735,Ados_21
022b19fe1e29edec8a040eadc41dc3b21a934adc15e3777c7008d47a0cfb62b156,1,1,2,1496,,,none,,AvantGarden
023da05df935ac27ac76ef482b1b497c6ae34eb3f9af5ece578291c71cf123f6c0,3,2,3,37,,,none,,023da05df935ac27ac76
03d8d66dd9353efbe564773f508d20a46ef03c05fb5b78ce7e8b4ab21f0685de80,1,0,1,74,4134,CN,clearnet,106.57.158.151:9735,LNT.wl0224
0387b383d3396cfce96504deef7a6caf7dd8507eea64d1d9080e5d150e5c35036c,2,47,4,1760,,,tor,aezcltmnlxma7e3hsidgqbuoxak7mihyyalyev47frzcw6xxlckeydad.onion:9735,COVID_IS_A_LIE
02e529f0946f5e8fee35b480b8d68c4cec1fd79d46909b5da38887df2c20b38836,1,13,1,1534,,,tor,i4ltglbr4pzikiyg3uhp74kvepgot5uzqdwnvau3cxgcaazx4pyx6jid.onion:9735,02e529f0946f5e8fee35
03ee6f7529b16a75fe00825a9a6cc26e512759df6292881d90819a55d9553eaa36,6,41,6,757,,,tor,3bzg64y3tghr4ywymwsn6zvng27ngw7xefoj3jymkltz32uqsawcl4yd.onion:9735,Rock
0243054886aa6026a4312583bab952dad7723f840d037884d5a72b729fdb52ecbd,22,204,35,1408,397373,US,clearnet,104.152.222.6:33500,MCX⚡
030b110c950b936b6fce69927c0b4082c734e1df8358c663d8a42011bef16b39eb,1,0,1,1542,,,none,,030b110c950b936b6fce
02df3516074a761c01d4ee3f14920dd6577eab3b0da187e24992ac42c5724f1478,1,0,1,338,,,tor,zscsovmwhgb2pnaiif4bybmpfci22alh3aizox6s7ds6ubwzsgwu4nyd.onion:9735,02df3516074a761c01d4
02775d5376044cad1203c7a41e01858aac319553d220275c937360c9fef07d8f89,1,0,1,115,,,tor,zhmnx5iqop75ehciq257ncrflirl4osq7tmkmfp6txjmq5c6xt6eh4yd.onion:9735,02775d5376044cad1203
02dff54c978ba4319d1dc40633e9c973125fcae73f3fc57a4d6f80905af5de5ef5,2,6,4,2527,16509,US,clearnet,52.32.19.112:9735,AthenaBitcoin
037641f7ed5a12c1a148cc0cb92758a0266a552a195200a35043dd3c01d103bedf,2,13,2,1981,,,tor,guv4on2yncgf5kx4nlizougx2lj3dm5ikfb2jrhow7oheh4af7stjkyd.onion:9735,coincoin
0288c9c13ed8cade6d9bc530eb553afdec7a465dc55e7c11aae5d821d88fccfa4a,1,10,1,1723,,,tor,4it7uqzwk7hubkzvvnywwr4m5nnc76rtn74omvilj22mm2vosalw2eyd.onion:9735,urlndland2
0290cc884704073b2b633f69f852e8ca2a37660bb359a1e861f2b48760c298ac53,30,319,30,2734,24940,DE,clearnet,5.9.94.237:9735,HeldenLight
03a3d41a4166d7be533840b5387061fee8b4391943136b8b5ea3d3f2530071af47,1,3,1,472,,,none,,⛏️ plebhash ⚡
03119eaec8ddd1aac5c553960efd349a52efb0543c9a0fa069ca6a09ae327ceacf,2,4,2,2725,8758,CH,clearnet,146.185.75.87:9735,RPi14
03efa70b9d54d3f2534774cb76d3fda45d6b98cf63e8591f6ce67de7c856b9d08d,1,1,1,359,213230,US,both,"5.161.244.95:9735,tqnzbempdkvw23cr4nyauckjrtdq45ztdw3bs3nzd6tnvhwvlzdkxcyd.onion:9735",beanbrel1
036fe0795980588a1489d2ddf11f47a0ac36671e2cbff46bc4ace52738f15a1956,4,55,7,1648,394745,CA,both,"170.75.163.98:9735,tk5urwrimyqdm36mfdiqarv2i7uoirqjazvpeqypmxdhtpiefwxhypyd.onion:9735",NoGoodNode
